LOBOVIZ Plot Page Station(s) L01SURF.TXT; Variable(s) NITRATE;WATERDEPTH[M];SALINITY;TEMPERATURE[°C];SENSORDEPTH;OXYGEN[µM];CDOM[MG/M3];CHLOROPHYLL[µG/L];TURBIDITY[NTU];PH_TOTAL_INSITUT;PH_TOTAL_20C;ALONGCHANNELVELOCITY[M/S];ACROSSCHANNELVELOCITY[M/S]
L01SURF.TXT
Date&TimeGMT, Days since 1/1/1900 00:00Z ,NITRATE[µM] ,WATERDEPTH[M] ,SALINITY ,TEMPERATURE[°C] ,SENSORDEPTH[M] ,OXYGEN[µM] ,CHLOROPHYLL[µG/L] ,TURBIDITY[NTU] ,CDOM[MG/M3] ,ALONGCHANNELVELOCITY[M/S] ,ACROSSCHANNELVELOCITY[M/S] ,PH_TOTAL_INSITUT ,PH_TOTAL_20C
02/21/2007 21:28, 39134.89483, 8.96, 9.07, 33.4676, 12.6289, -.6, 259.6, 5.42, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/21/2007 22:28, 39134.93649, 10.82, 8.97, 33.4679, 12.7466, -.6, 261.3, 3.85, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/21/2007 23:28, 39134.97816, 13.09, 8.77, 33.3301, 13.1129, -.6, 268.7, 13.94, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 00:28, 39135.01983, 16.39, 8.55, 33.1171, 13.2914, -.6, 254.6, 3.61, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 01:28, 39135.06149, 16.93, 8.33, 32.8798, 13.6088, -.6, 245.3, 11.84, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 02:28, 39135.10316, 14.93, 8.21, 32.8008, 13.835, -.6, 248.9, 2.37, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 03:28, 39135.14483, 13.87, 8.28, 32.8357, 13.6869, -.6, 245, 2.84, 10.84, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 04:28, 39135.18649, 23.51, 8.43, 32.5711, 13.3348, -.6, 241.7, 2.29, 25.26, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 05:28, 39135.22816, 20.33, 8.68, 32.9475, 13.0573, -.6, 240.3, 1.72, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 06:28, 39135.26983, 8.64, 8.97, 33.4909, 12.6348, -.6, 257, 1.91, 7.32, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 07:28, 39135.31149, 8.55, 9.27, 33.5313, 12.8396, -.6, 260.7, 2.16, 27.63, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 08:28, 39135.35316, 7.62, 9.48, 33.5086, 12.8883, -.6, 262.5, 2.19, 28.08, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 09:28, 39135.39483, 5.07, 9.59, 33.5116, 12.8913, -.6, 259.2, 1.82, 7.18, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 10:28, 39135.43649, 6.5, 9.53, 33.5114, 12.9025, -.6, 258.1, 2.13, 6.64, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 11:28, 39135.47816, 7.73, 9.31, 33.523, 12.7932, -.6, 255.5, 2.94, 15.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 12:28, 39135.51983, 8.16, 9.01, 33.5053, 12.6658, -.6, 250.2, 3.47, 9.3, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 13:28, 39135.56149, 11.06, 8.7, 33.2664, 12.5289, -.6, 236.7, 1.37, 14.32, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 14:28, 39135.60316, 13.34, 8.36, 32.8011, 12.7544, -.6, 228.1, 15.82, 12.83, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 15:28, 39135.64483, 10.57, 8.11, 32.5243, 12.9138, -.6, 225.7, 2.84, 11, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 16:28, 39135.68649, 12.2, 8.04, 32.2804, 12.8935, -.6, 223, 1.56, 9.55, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 17:28, 39135.72816, 9.41, 8.11, 32.3803, 12.781, -.6, 222.2, 2.44, 10.69, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 18:28, 39135.76983, 38.73, 8.26, 31.4052, 12.6889, -.6, 233, 1.87, 10.25, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 19:28, 39135.81149, 23.81, 8.45, 32.1269, 12.8007, -.6, 229.1, 1.92, 9.86, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 20:28, 39135.85316, 21.94, 8.67, 32.677, 13.4648, -.6, 273, 17.56, 12.42, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 21:28, 39135.89483, 17.73, 8.81, 32.8427, 13.3931, -.6, 270.2, 1.75, 6.97, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 22:28, 39135.93649, 13.49, 8.87, 33.046, 13.4215, -.6, 271.2, 4.13, 6.89, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/22/2007 23:28, 39135.97816, 13.19, 8.86, 33.1131, 13.4801, -.6, 273.1, 1.47, 6.97, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 00:28, 39136.01983, 12.82, 8.76, 33.0012, 13.5252, -.6, 268.5, 1.95, 7.28, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 01:28, 39136.06149, 13.72, 8.62, 32.7891, 13.3588, -.6, 253.9, 1.75, 19.43, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 02:28, 39136.10316, 15.1, 8.51, 32.502, 13.1839, -.6, 240, 1.87, 9.45, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 03:28, 39136.14483, 14.21, 8.47, 32.2837, 13.0934, -.6, 229.1, 2.24, 9.41, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 04:28, 39136.18649, 65.71, 8.56, 26.7177, 12.653, -.6, 251.1, 2.58, 10.69, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 05:28, 39136.22816, 42.79, 8.68, 31.0385, 12.9081, -.6, 242.9, 3.91, 9.76, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 06:28, 39136.26983, 44.29, 8.89, 29.0199, 12.6403, -.6, 252, 3.97, 9.75, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 07:28, 39136.31149, 24.05, 9.13, 32.9748, 12.5963, -.6, 261.2, 4.5, 8.64, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 08:28, 39136.35316, 12.34, 9.34, 33.3136, 12.7176, -.6, 263.9, 2.7, 6.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 09:28, 39136.39483, 10.21, 9.53, 33.3746, 12.6919, -.6, 263.7, 2.27, 6.34, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 10:28, 39136.43649, 9.39, 9.58, 33.3712, 12.6369, -.6, 259.1, 2.36, 6.18, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 11:28, 39136.47816, 12.22, 9.51, 33.3363, 12.5409, -.6, 259.9, 2.01, 6.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 12:28, 39136.51983, 13.16, 9.3, 33.3008, 12.5491, -.6, 257.1, 1.78, 7.79, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 13:28, 39136.56149, 19.72, 9, 32.9969, 12.3239, -.6, 242.7, 4.1, 9.7, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 14:28, 39136.60316, 21.61, 8.66, 32.4464, 12.2533, -.6, 221.7, 1.57, 10.54, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 15:28, 39136.64483, 16.13, 8.35, 32.0734, 12.2034, -.6, 209.2, 8.52, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 16:28, 39136.68649, 10.92, 8.1, 31.8051, 12.1539, -.6, 204.8, 2.07, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 17:28, 39136.72816, 14.19, 8, 31.7601, 12.2218, -.6, 204.2, 2.75, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 18:28, 39136.76983, 26.9, 8.01, 23.6511, 12.471, -.6, 223.5, 2.05, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 19:28, 39136.81149, 66.23, 8.1, 22.5216, 12.8943, -.6, 230.5, 2.13, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 20:28, 39136.85316, 100.67, 8.28, 24.8118, 12.8837, -.6, 227.7, 2.01, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 21:28, 39136.89483, 84.2, 8.47, 29.2398, 13.136, -.6, 247.2, 1.91, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 22:28, 39136.93649, 59.06, 8.64, 30.9134, 13.1988, -.6, 265.4, 1.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/23/2007 23:28, 39136.97816, 39.48, 8.76, 31.8439, 13.2703, -.6, 264.6, 1.91, 8.8, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 00:28, 39137.01983, 31.45, 8.81, 32.2375, 13.1223, -.6, 264.3, 1.89, 7.94, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 01:28, 39137.06149, 27.4, 8.77, 32.4566, 13.0783, -.6, 264.9, 2.1, 7.74, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 02:28, 39137.10316, 28.21, 8.69, 32.3186, 12.9856, -.6, 264, 2.13, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 03:28, 39137.14483, 34.52, 8.65, 31.5102, 12.5501, -.6, 232.5, 2.07, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 04:28, 39137.18649, 37.38, 8.63, 31.2336, 12.4559, -.6, 226.1, 2.05, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 05:28, 39137.22816, 43.88, 8.68, 29.7147, 11.918, -.6, 223.5, 2.04, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 06:28, 39137.26983, 47.67, 8.8, 31.2293, 12.5489, -.6, 239.4, 2.06, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 07:28, 39137.31149, 46.67, 8.96, 29.9969, 12.3623, -.6, 243.9, 2.05, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 08:28, 39137.35316, 19.94, 9.16, 32.7681, 12.6862, -.6, 263.7, 2.1, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 09:28, 39137.39483, 18.8, 9.34, 33.0433, 12.4203, -.6, 254, 2.08, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 10:28, 39137.43649, 17.28, 9.48, 33.1281, 12.3144, -.6, 257.6, 2.04, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 11:28, 39137.47816, 14.09, 9.53, 33.209, 12.2336, -.6, 252.5, 2.08, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 12:28, 39137.51983, 15.19, 9.46, 33.2472, 12.2737, -.6, 251.6, 2.05, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 13:28, 39137.56149, 16.78, 9.28, 33.1558, 12.3085, -.6, 250.8, 1.91, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 14:28, 39137.60316, 22.1, 9.01, 32.7812, 12.2698, -.6, 243.4, 1.87, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 15:28, 39137.64483, 28.2, 8.69, 32.0443, 11.8577, -.6, 218.1, 1.71, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 16:28, 39137.68649, 29.82, 8.34, 31.5092, 11.607, -.6, 203.7, 1.92, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 17:28, 39137.72816, 29.3, 8.07, 31.2184, 11.4572, -.6, 200.6, 1.78, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 18:28, 39137.76983, 27.01, 7.94, 31.1337, 11.5374, -.6, 201.9, 1.81, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 19:28, 39137.81149, 26.59, 7.91, 31.0516, 11.8208, -.6, 203.8, 1.84, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 20:28, 39137.85316, 45.92, 7.96, 23.2336, 13.2898, -.6, 233.5, 2.01, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 21:28, 39137.89483, 96.51, 8.12, 27.9152, 12.6198, -.6, 228.1, 1.92, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 22:28, 39137.93649, 94.05, 8.31, 28.182, 12.5605, -.6, 218.4, 1.91, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/24/2007 23:28, 39137.97816, 39.9, 8.5, 29.2563, 13.198, -.6, 248.8, 1.87, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 00:28, 39138.01983, 52.19, 8.68, 31.7807, 12.8882, -.6, 260.3, 1.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 01:28, 39138.06149, 57.94, 8.79, 29.3765, 12.7396, -.6, 254.4, 1.94, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 02:28, 39138.10316, 32.09, 8.86, 29.2907, 12.4307, -.6, 246, 2, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 03:28, 39138.14483, 45.47, 8.83, 30.7336, 12.3803, -.6, 241.6, 1.97, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 04:28, 39138.18649, 62.51, 8.82, 31.0349, 12.3947, -.6, 240.8, 1.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 05:28, 39138.22816, 61.43, 8.79, 31.1394, 12.3844, -.6, 240.1, 1.93, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 06:28, 39138.26983, 84.41, 8.8, 30.0946, 12.151, -.6, 240.4, 1.94, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 07:28, 39138.31149, 96.9, 8.88, 29.6186, 12.2149, -.6, 236, 1.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 08:28, 39138.35316, 45.21, 8.99, 31.9367, 12.3072, -.6, 229, 1.91, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 09:28, 39138.39483, 15.38, 9.16, 33.255, 12.7211, -.6, 259.1, 1.87, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 10:28, 39138.43649, 11.46, 9.33, 33.3403, 12.5417, -.6, 264.7, 1.88, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 11:28, 39138.47816, 7.2, 9.48, 33.435, 12.5623, -.6, 266.4, 1.92, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 12:28, 39138.51983, 6.46, 9.55, 33.446, 12.5306, -.6, 265.8, 1.97, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 13:28, 39138.56149, 8.19, 9.5, 33.4395, 12.5012, -.6, 268.4, 2.42, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 14:28, 39138.60316, 10.33, 9.35, 33.4056, 12.5389, -.6, 260.1, 2.3, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 15:28, 39138.64483, 18.96, 9.08, 33.0831, 12.4324, -.6, 246, 1.69, 9.35, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 16:28, 39138.68649, 30.8, 8.76, 32.4097, 12.1718, -.6, 220.8, 1.53, 10.55, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 17:28, 39138.72816, 33.13, 8.42, 31.7525, 12.0667, -.6, 214.1, 1.89, 10.25, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 18:28, 39138.76983, 32.16, 8.1, 31.1616, 11.9406, -.6, 209.3, 1.81, 10.02, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 19:28, 39138.81149, 30.68, 7.89, 31.0548, 11.9892, -.6, 210.7, 1.82, 9.96, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 20:28, 39138.85316, 30.45, 7.82, 30.9361, 12.0607, -.6, 215.6, 1.92, 9.35, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 21:28, 39138.89483, 78.25, 7.86, 29.7404, 12.593, -.6, 227.7, 1.9, 12.06, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 22:28, 39138.93649, 83.85, 8.01, 29.4644, 12.5707, -.6, 229.7, 1.97, 11.51, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/25/2007 23:28, 39138.97816, 66.14, 8.23, 28.6183, 12.4945, -.6, 217.7, 1.9, 12.27, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 00:28, 39139.01983, 76.15, 8.47, 29.0581, 13.1129, -.6, 256.4, 2.31, 10.75, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 01:28, 39139.06149, 26.51, 8.68, 32.7686, 13.0462, -.6, 261.6, 2.15, 7.88, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 02:28, 39139.10316, 26.16, 8.83, 32.8928, 12.8346, -.6, 249.6, 2.53, 7.48, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 03:28, 39139.14483, 36.69, 8.94, 32.3084, 12.4753, -.6, 237, 2.28, 7.79, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 04:28, 39139.18649, 37.8, 8.92, 32.43, 12.5614, -.6, 239.6, 2.21, 7.74, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 05:28, 39139.22816, 38.35, 8.88, 31.7382, 12.5518, -.6, 240, 2.6, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 06:28, 39139.26983, 38.1, 8.81, 31.7551, 12.5933, -.6, 243, 2.59, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 07:28, 39139.31149, 40.51, 8.77, 31.7657, 12.5403, -.6, 242.5, 2.68, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 08:28, 39139.35316, 29.53, 8.85, 32.3696, 12.6792, -.6, 234.9, 2.57, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 09:28, 39139.39483, 44.07, 8.96, 31.9901, 12.403, -.6, 234.8, 2.56, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 10:28, 39139.43649, 23.52, 9.08, 32.9972, 12.4899, -.6, 256.2, 2.61, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 11:28, 39139.47816, 13.1, 9.25, 33.3473, 12.6118, -.6, 266.7, 2.57, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 12:28, 39139.51983, 9.64, 9.42, 33.4421, 12.4729, -.6, 268.8, 2.71, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 13:28, 39139.56149, 8.88, 9.51, 33.4529, 12.5092, -.6, 270, 2.67, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 14:28, 39139.60316, 7.23, 9.5, 33.4586, 12.5184, -.6, 266.2, 2.72, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 15:28, 39139.64483, 10.59, 9.37, 33.4148, 12.4077, -.6, 264.4, 2.58, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 16:28, 39139.68649, 16.85, 9.13, 33.2115, 12.371, -.6, 255.1, 3.1, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 17:28, 39139.72816, 24.32, 8.76, 32.7255, 12.1801, -.6, 225.6, 2.68, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 18:28, 39139.76983, 25.55, 8.4, 32.077, 12.1346, -.6, 221.9, 2.64, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 19:28, 39139.81149, 26, 8.08, 31.491, 12.0462, -.6, 220.9, 2.57, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 20:28, 39139.85316, 26.15, 7.83, 31.2974, 12.1318, -.6, 222.2, 2.21, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 21:28, 39139.89483, 25.85, 7.73, 31.2109, 12.2033, -.6, 228.6, 2.77, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 22:28, 39139.93649, 142.89, 7.8, 28.3184, 12.6439, -.6, 237.5, 3.25, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/26/2007 23:28, 39139.97816, 122.57, 7.99, 28.8338, 12.5421, -.6, 234.1, 2.53, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/27/2007 00:28, 39140.01983, 81.09, 8.24, 30.1882, 12.5104, -.6, 232.8, 2.73, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/27/2007 01:28, 39140.06149, 48.16, 8.51, 32.0905, 13.0237, -.6, 265, 2.71, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/27/2007 02:28, 39140.10316, 18.4, 8.76, 33.1, 12.8513, -.6, 272.9, 2.24, 7.68, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/27/2007 03:28, 39140.14483, 12.87, 8.93, 33.2921, 12.6728, -.6, 272.4, 2.34, 7.27, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/27/2007 04:28, 39140.18649, 16.5, 9.01, 33.098, 12.5924, -.6, 271.3, 2.39, 7.32, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/27/2007 05:28, 39140.22816, 15.6, 8.97, 33.141, 12.5359, -.6, 269.8, 2.22, 7.38, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/27/2007 06:28, 39140.26983, 14.17, 8.93, 33.229, 12.6149, -.6, 269, 2.11, 7.74, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/27/2007 07:28, 39140.31149, 17.85, 8.82, 33.0657, 12.6555, -.6, 263.4, 1.91, 7.89, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/27/2007 08:28, 39140.35316, 25.08, 8.74, 32.6491, 12.5745, -.6, 259.4, 1.91, 8.6, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/27/2007 09:28, 39140.39483, 26.26, 8.74, 32.5261, 12.5035, -.6, 254.6, .61, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/27/2007 10:28, 39140.43649, 24.1, 8.86, 32.7138, 12.34, -.6, 248.9, .61, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
02/27/2007 11:28, 39140.47816, 16.68, 9.02, 33.0578, 12.4756, -.6, 255.3, .49, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
